MSFT,297.786342,497
ORCL,298.3581051,145
SUNW,297.3291941,483
YHOO,297.871459,426
CSCO,297.5798847,397
DELL,297.457093,329
GOOG,297.7620391,333
MSFT,298.0244024,176
ORCL,298.8764782,408
SUNW,296.8173826,340
YHOO,297.6191493,289
CSCO,297.0020697,224
DELL,297.7619451,384
GOOG,298.899883,420
MSFT,299.4863011,219
ORCL,299.5994989,215
SUNW,299.3520117,295
YHOO,300.1543719,192
CSCO,300.9548761,233
DELL,299.8757194,425
GOOG,297.2342196,235
MSFT,295.6467928,413
ORCL,294.6852522,336
SUNW,294.4235244,298
YHOO,294.2829045,149
CSCO,294.3670366,236
DELL,293.9523285,226
GOOG,293.4481228,223
MSFT,293.2039156,402
ORCL,293.5965423,442
SUNW,292.5236026,211
YHOO,293.2744649,424
CSCO,292.5930582,155
DELL,291.348426,120
GOOG,291.9936164,209
MSFT,291.9272057,497
ORCL,292.2977745,381
SUNW,292.4650172,272
YHOO,294.7713653,444
CSCO,296.8789542,383
DELL,295.9499131,289
GOOG,297.2628698,433
MSFT,297.9026057,395
ORCL,296.7167262,370
SUNW,295.7094147,354
YHOO,296.5008888,283
CSCO,296.7466598,120
DELL,298.7166019,450
GOOG,300.5022258,388
MSFT,300.8199076,349
ORCL,301.811415,355
SUNW,301.3159269,130
YHOO,301.3177767,439
CSCO,300.6064247,148
DELL,301.262678,260
GOOG,300.8704617,448
MSFT,300.3698482,497
ORCL,301.2218676,142
SUNW,300.4006627,497
YHOO,300.8894197,220
CSCO,301.3035411,413
DELL,302.9056766,455
GOOG,303.7910924,330
MSFT,303.9907647,345
ORCL,304.2407426,208
SUNW,303.682912,462
YHOO,303.7752063,361
CSCO,302.245893,175
DELL,303.9046212,466
GOOG,302.4121801,247
MSFT,304.2074403,458
ORCL,304.9445885,105
SUNW,305.4924581,197
YHOO,304.543452,415
CSCO,304.3857717,263
DELL,303.5632762,227
GOOG,303.0598382,442
MSFT,303.1316244,368
ORCL,303.5957097,161
SUNW,303.3410708,165
YHOO,300.3893432,453
CSCO,299.83605,154
DELL,301.2587171,124
GOOG,300.8722891,437
MSFT,303.7774023,325
ORCL,304.4963361,156
SUNW,303.8407924,465
YHOO,304.3122596,459
CSCO,304.2090117,237
DELL,304.6209462,204
GOOG,305.9767884,219
MSFT,305.347805,299
ORCL,303.8199532,430
SUNW,305.5217342,381
YHOO,305.2938348,383
CSCO,304.6823907,356
DELL,305.3630732,445
GOOG,305.9707749,245
MSFT,305.3938808,269
ORCL,307.7312349,249
SUNW,306.5964434,250
YHOO,307.6709379,178
CSCO,309.2663257,463
DELL,308.6569368,433
GOOG,308.6985953,404
MSFT,309.6537519,171
ORCL,309.2291718,225
SUNW,308.8772451,244
YHOO,308.7667162,226
CSCO,309.7586559,260
DELL,310.048769,154
GOOG,310.7464537,267
MSFT,310.2309957,404
ORCL,309.4766514,344
SUNW,310.5235482,155
YHOO,310.6309577,233
CSCO,310.7713752,393
DELL,310.6818053,368
GOOG,311.5621463,310
MSFT,311.8292128,130
ORCL,309.9180978,173
SUNW,310.0844819,464
YHOO,311.5306333,387
CSCO,312.5317025,290
DELL,312.7878463,358
GOOG,314.1977784,245
MSFT,313.643446,177
ORCL,314.2086204,208
SUNW,314.1429942,399
YHOO,312.5883404,178
CSCO,312.1352143,336
DELL,313.0881374,234
GOOG,313.8500194,373
MSFT,314.1958828,280
ORCL,314.5378614,383
SUNW,316.3394786,219
YHOO,317.18668,117
CSCO,315.6901629,243
DELL,315.4926815,130
GOOG,314.3855397,294
MSFT,314.0858963,157
ORCL,313.3044915,126
SUNW,313.00951,279
YHOO,312.4765086,430
CSCO,312.4016108,454
DELL,313.7751921,371
GOOG,313.9716424,104
MSFT,313.9831688,452
ORCL,314.3841943,221
SUNW,314.2043806,421
YHOO,314.6224715,141
CSCO,313.9818486,370
DELL,313.755984,154
GOOG,313.3100657,367
MSFT,313.2012949,450
ORCL,313.3643854,231
SUNW,313.4166275,170
YHOO,314.8532625,125
CSCO,315.1314713,404
DELL,315.302114,440
GOOG,314.8185218,386
MSFT,315.9316263,489
ORCL,314.0326148,299
SUNW,314.0094995,341
YHOO,312.739424,114
CSCO,313.263474,410
DELL,313.7503339,205
GOOG,313.1193638,102
MSFT,312.8386689,435
ORCL,312.8901753,242
SUNW,311.4959746,333
YHOO,309.9942942,165
CSCO,308.774392,273
DELL,311.141462,189
GOOG,311.5197531,436
MSFT,312.0700928,454
ORCL,310.6479378,401
SUNW,311.6367552,136
YHOO,311.9558724,385
CSCO,310.6611765,298
DELL,309.7498265,312
GOOG,309.8393278,453
MSFT,308.9935803,166
ORCL,309.2052278,281
SUNW,307.7628458,290
YHOO,308.2170496,220
CSCO,308.5233663,343
DELL,309.4638404,307
GOOG,310.7050213,476
MSFT,311.3781456,284
ORCL,310.2353627,238
SUNW,310.0758085,378
YHOO,310.3375244,231
CSCO,308.6225322,113
DELL,308.1058176,402
GOOG,307.8050547,341
MSFT,309.8084115,284
ORCL,310.7714298,314
SUNW,310.0456054,304
YHOO,311.045859,240
CSCO,311.9966639,205
DELL,312.099966,161
GOOG,312.7244653,385
MSFT,312.4515481,152
ORCL,311.8741191,224
SUNW,312.7654571,304
YHOO,314.7226612,103
CSCO,314.3881304,119
DELL,313.4897572,210
GOOG,312.9760484,229
MSFT,313.3852163,383
ORCL,313.4649423,357
SUNW,314.5772707,434
YHOO,313.265357,405
CSCO,311.7572417,235
DELL,312.0287333,336
GOOG,313.1427153,256
MSFT,313.3862265,354
ORCL,313.8931751,230
SUNW,312.7173141,498
YHOO,313.2656462,396
CSCO,313.9107672,185
DELL,313.158562,243
GOOG,314.1703131,242
MSFT,313.9883342,108
ORCL,314.1277094,378
SUNW,312.4678,251
YHOO,312.5755792,140
CSCO,311.4066703,222
DELL,310.9302238,377
GOOG,311.6670661,271
MSFT,310.8788411,140
ORCL,312.6207032,381
SUNW,312.4696605,186
YHOO,312.0926984,222
CSCO,312.029826,151
DELL,311.7216084,192
GOOG,311.6660437,428
MSFT,312.5997886,280
ORCL,314.0617447,340
SUNW,313.6606318,296
YHOO,312.1735379,263
CSCO,310.6779508,370
DELL,310.7482002,215
GOOG,310.2261947,474
MSFT,310.9005093,219
ORCL,311.9615968,111
SUNW,312.5745861,458
YHOO,311.558108,301
CSCO,311.9431587,386
DELL,312.2645011,343
GOOG,312.7425567,314
MSFT,311.2827982,326
ORCL,311.8326258,424
SUNW,310.3535032,172
YHOO,310.3977223,154
CSCO,310.5598445,269
DELL,310.0644573,390
GOOG,309.1519556,185
MSFT,309.4293605,437
ORCL,308.8879177,496
SUNW,309.5778533,471
YHOO,307.860441,239
CSCO,307.5909686,188
DELL,306.6141958,484
GOOG,304.3860822,206
MSFT,304.0256608,256
ORCL,304.0176928,451
SUNW,304.6568424,307
YHOO,303.65509,396
CSCO,302.937517,347
DELL,305.257243,418
GOOG,304.4290268,307
MSFT,304.661321,109
ORCL,303.5534272,317
SUNW,302.6937862,180
YHOO,302.0773244,176
CSCO,299.3180269,135
DELL,299.0560967,254
GOOG,297.2717011,205
MSFT,298.1436178,356
ORCL,300.558185,180
SUNW,300.1475907,120
YHOO,300.7384351,244
CSCO,301.0336651,415
DELL,299.633922,344
GOOG,299.7042534,468
MSFT,299.8231155,439
ORCL,300.4388073,481
SUNW,300.2877375,121
YHOO,299.9356594,338
CSCO,300.4930842,301
DELL,301.2332848,490
GOOG,301.1583715,105
MSFT,300.919917,311
ORCL,300.8498738,481
SUNW,300.4737149,358
YHOO,301.5479158,225
CSCO,301.6990675,365
DELL,300.5777601,226
GOOG,300.8823439,176
MSFT,301.4422208,196
ORCL,302.1907376,211
SUNW,301.7236141,204
YHOO,300.8774036,408
CSCO,301.1799702,436
DELL,301.8895229,412
GOOG,300.1897612,295
MSFT,299.3254943,191
ORCL,298.6229772,293
SUNW,297.4742914,293
YHOO,298.9239202,242
CSCO,298.068467,444
DELL,298.6463754,108
GOOG,298.5316712,248
MSFT,299.381289,497
ORCL,300.8026091,331
SUNW,301.7152008,170
YHOO,302.2668016,267
CSCO,302.0358936,431
DELL,301.7190405,352
GOOG,303.0678861,394
MSFT,301.5333739,204
ORCL,301.9220472,430
SUNW,301.2140645,106
YHOO,301.7595271,273
CSCO,302.4026526,488
DELL,302.48196,151
GOOG,304.7830955,430
MSFT,304.3875958,473
ORCL,305.8307081,177
SUNW,306.2241482,128
YHOO,306.9919041,498
CSCO,306.1685857,341
DELL,306.4862463,163
GOOG,305.7204491,344
MSFT,304.0462799,264
ORCL,302.1636385,144
SUNW,303.6461216,470
YHOO,302.7919524,259
CSCO,303.0493489,421
DELL,302.111396,428
GOOG,302.2069479,405
MSFT,300.8785663,329
ORCL,301.3996859,385
SUNW,303.0043251,213
YHOO,301.6639517,399
CSCO,303.5771949,242
DELL,305.2012947,334
GOOG,305.264667,421
MSFT,302.9494239,302
ORCL,305.143072,182
SUNW,303.4875619,174
YHOO,305.1443839,173
CSCO,304.7563704,301
DELL,305.5194227,125
GOOG,305.8952491,361
MSFT,305.0235847,203
ORCL,303.8941576,293
SUNW,303.0122817,403
YHOO,302.3238983,467
CSCO,302.5133147,418
DELL,303.331147,267
GOOG,303.7220975,180
MSFT,304.2581203,385
ORCL,304.6188134,342
SUNW,303.6653887,427
YHOO,304.0145951,243
CSCO,303.6932801,123
DELL,304.2171099,303
GOOG,305.550022,252
MSFT,306.6006487,241
ORCL,306.6437679,467
SUNW,307.3803988,472
YHOO,307.0893888,392
CSCO,306.5928209,197
DELL,307.4565631,406
GOOG,307.5938974,266
MSFT,309.2130447,270
ORCL,311.8925289,153
SUNW,310.9852226,444
YHOO,311.5614254,245
CSCO,310.4684096,300
DELL,310.9349329,261
GOOG,310.5555331,248
MSFT,309.8188653,342
ORCL,308.2722963,333
SUNW,308.1787103,356
YHOO,307.4841867,474
CSCO,308.2688305,206
DELL,306.8898639,500
GOOG,307.4100759,441
MSFT,307.6416213,434
ORCL,308.3169873,279
SUNW,308.0408189,241
YHOO,307.6756794,169
CSCO,307.0727484,385
DELL,306.619687,484
GOOG,306.0364137,411
MSFT,306.9989723,113
ORCL,306.3854641,399
SUNW,308.0587996,187
YHOO,306.8318742,276
CSCO,305.6623116,202
DELL,306.1471542,172
GOOG,306.4167661,452
MSFT,307.624002,458
ORCL,307.2768495,128
SUNW,307.5421223,251
YHOO,307.5389683,333
CSCO,307.0329574,325
DELL,306.6367747,252
GOOG,308.2273287,115
MSFT,308.7941398,233
ORCL,307.4598228,490
SUNW,308.8756401,462
YHOO,310.2784318,320
CSCO,312.0460023,398
DELL,312.3073348,262
GOOG,313.3070579,126
MSFT,311.9904243,272
ORCL,311.1880514,223
SUNW,311.0208065,161
YHOO,311.5959561,295
CSCO,311.8122925,253
DELL,311.054528,232
GOOG,310.4522883,128
MSFT,310.4116964,136
ORCL,310.6588978,400
SUNW,313.0651277,500
YHOO,314.7414263,462
CSCO,313.1756034,332
DELL,311.7929795,156
GOOG,311.8000588,212
MSFT,311.3220069,334
ORCL,312.358041,106
SUNW,312.1246028,266
YHOO,311.3344118,488
CSCO,311.3550947,484
DELL,310.9182143,438
GOOG,311.7998829,386
MSFT,310.7767758,231
ORCL,311.4035274,230
SUNW,311.5428256,249
YHOO,312.5715716,404
CSCO,313.5542666,151
DELL,313.9052492,400
GOOG,313.8319309,211
MSFT,314.3521696,317
ORCL,315.2075031,434
SUNW,315.2844233,264
YHOO,314.4639086,144
CSCO,315.1381017,279
DELL,313.9105288,478
GOOG,312.8638824,132
MSFT,314.4192642,159
ORCL,315.129809,462
SUNW,315.0869278,127
YHOO,313.7899821,269
CSCO,313.548506,172
DELL,315.8067762,110
GOOG,317.1647415,342
MSFT,316.7828104,115
ORCL,316.0909526,498
SUNW,315.2313451,488
YHOO,315.5921155,171
CSCO,316.1225645,105
DELL,316.248274,247
GOOG,316.6931626,317
MSFT,317.2797395,492
ORCL,317.7380661,208
SUNW,318.3697902,253
YHOO,319.0695489,109
CSCO,318.6142407,295
DELL,318.4659063,197
GOOG,319.8377497,388
MSFT,319.4192871,243
ORCL,318.8160299,357
SUNW,318.5362612,160
YHOO,317.495781,268
CSCO,316.3897535,376
DELL,316.2438101,429
GOOG,316.405536,398
MSFT,315.1817073,189
ORCL,314.9287848,314
SUNW,315.8123154,222
YHOO,317.0163213,301
CSCO,316.1487212,214
DELL,316.4730146,172
GOOG,317.8755036,496
MSFT,316.9571397,105
ORCL,318.2842537,309
SUNW,317.8770092,290
YHOO,318.4034418,257
CSCO,318.2108088,449
DELL,316.9779749,185
GOOG,317.0101341,410
MSFT,319.6304703,371
ORCL,318.2149634,268
SUNW,318.2324829,456
YHOO,317.8566929,370
CSCO,318.3480932,369
DELL,317.6650452,299
GOOG,317.2761793,391
MSFT,316.9948055,157
ORCL,317.5651037,233
SUNW,318.050503,420
YHOO,317.9529427,387
CSCO,318.1930425,407
DELL,318.5951764,132
GOOG,319.5658492,306
MSFT,319.6679194,134
ORCL,319.4025673,180
SUNW,321.2877679,428
YHOO,320.9070819,369
CSCO,320.2064888,177
DELL,319.5223895,187
GOOG,319.5444901,186
MSFT,318.4913921,114
ORCL,320.3968803,161
SUNW,320.5806692,323
YHOO,320.8457697,467
CSCO,321.1065781,269
DELL,321.3005397,111
GOOG,321.9748661,233
MSFT,322.9818998,163
ORCL,324.4435952,132
SUNW,324.6957929,196
YHOO,327.0923679,430
CSCO,328.1954589,470
DELL,328.2770372,120
GOOG,328.2188828,228
MSFT,328.6237745,298
ORCL,329.4959299,312
SUNW,327.552266,337
YHOO,328.3465263,344
CSCO,328.9917274,215
DELL,327.5084247,493
GOOG,328.3020611,218
MSFT,327.4155649,480
ORCL,328.7274617,388
SUNW,327.4398849,495
YHOO,327.2182224,483
CSCO,327.7207674,353
DELL,326.8795474,388
GOOG,325.7824565,435
MSFT,327.7843563,194
ORCL,327.3299683,133
SUNW,326.503309,494
YHOO,325.2578263,326
CSCO,323.9752558,403
DELL,323.2594466,450
GOOG,322.527007,247
MSFT,324.5560829,171
ORCL,324.4217361,374
SUNW,323.5637705,369
YHOO,322.0437311,472
CSCO,321.4817626,316
DELL,320.4730203,381
GOOG,321.0053792,321
MSFT,320.6659022,244
ORCL,318.8110177,413
SUNW,317.260772,489
YHOO,316.7320864,133
CSCO,315.8659384,444
DELL,318.1408132,403
GOOG,319.0352221,486
MSFT,318.1988083,155
ORCL,319.6725531,126
SUNW,320.6984066,120
YHOO,320.3317069,469
CSCO,321.4926771,164
DELL,320.8412559,162
GOOG,322.0422421,336
MSFT,321.1152915,240
ORCL,322.1319269,123
SUNW,322.544253,173
YHOO,323.5619209,393
CSCO,324.1786069,164
DELL,324.0263826,253
GOOG,324.6312143,313
MSFT,322.8560015,476
ORCL,323.5055345,110
SUNW,323.8788869,413
YHOO,323.4157503,324
CSCO,322.6070014,459
DELL,321.6056031,102
GOOG,321.7894334,493
MSFT,320.3066079,397
ORCL,322.1101785,490
SUNW,322.8452228,408
YHOO,323.6323859,389
CSCO,323.0750881,109
DELL,322.9550062,266
GOOG,320.7324437,346
MSFT,319.8581621,137
ORCL,318.793754,370
SUNW,316.4654071,313
YHOO,316.1488017,476
CSCO,316.1766237,399
DELL,316.1427021,395
GOOG,317.4900424,320
MSFT,317.8368375,157
ORCL,318.1194281,234
SUNW,319.7877862,465
YHOO,319.2785031,233
CSCO,320.7852926,339
DELL,320.4848647,195
GOOG,320.5853953,452
MSFT,322.9721988,278
ORCL,322.0672086,110
SUNW,321.3512144,277
YHOO,321.2499353,198
CSCO,320.473474,293
DELL,323.3951473,319
GOOG,322.6271517,489
MSFT,322.8543326,338
ORCL,323.71948,308
SUNW,324.3116231,393
YHOO,323.9010682,405
CSCO,323.6088587,379
DELL,323.2208789,451
GOOG,323.0964365,176
MSFT,321.8795342,226
ORCL,320.3112736,333
SUNW,319.0310101,156
YHOO,318.8549755,323
CSCO,319.3133141,418
DELL,318.1108547,498
GOOG,317.1029759,298
MSFT,317.8395622,276
ORCL,318.4511127,265
SUNW,316.178461,401
YHOO,315.4117339,122
CSCO,315.8879231,203
DELL,316.9486773,135
GOOG,315.8911771,357
MSFT,314.717554,379
ORCL,315.829884,157
SUNW,314.6115527,280
YHOO,315.4329384,417
CSCO,315.8123878,277
DELL,316.3308585,367
GOOG,317.4863158,151
MSFT,317.1307193,480
ORCL,315.6226178,108
SUNW,316.2333029,379
YHOO,317.2991139,160
CSCO,316.5963833,339
DELL,316.8403314,336
GOOG,316.5226372,338
MSFT,317.1084051,128
ORCL,317.9057585,387
SUNW,317.7479576,126
YHOO,317.3588301,446
CSCO,316.053503,105
DELL,318.2194142,455
GOOG,318.8718389,305
MSFT,318.4128117,326
ORCL,318.2764731,284
SUNW,317.9434242,262
YHOO,319.7557522,301
CSCO,320.7813399,471
DELL,321.521296,132
GOOG,321.273946,304
MSFT,322.8181134,135
ORCL,322.8526292,212
SUNW,323.3158859,197
YHOO,323.7827288,498
CSCO,324.8860816,206
DELL,323.8175544,380
GOOG,322.9353148,158
MSFT,323.9611716,175
ORCL,325.3108959,280
SUNW,324.3341487,442
YHOO,324.6645898,399
CSCO,322.0080555,456
DELL,322.2178119,273
GOOG,322.27323,133
MSFT,321.6774419,375
ORCL,321.7937919,397
SUNW,321.3945634,411
YHOO,322.5014033,165
CSCO,321.7895237,286
DELL,321.1812519,314
GOOG,319.9234055,281
MSFT,319.2107213,135
ORCL,317.905973,110
SUNW,316.2891896,129
YHOO,316.099789,368
CSCO,318.0717793,448
DELL,318.1114602,391
GOOG,317.2749017,349
MSFT,316.6906466,348
ORCL,318.2204574,342
SUNW,318.1222692,255
YHOO,318.1220519,251
CSCO,317.7767207,414
DELL,319.0847513,107
GOOG,318.943424,379
MSFT,320.2503846,117
ORCL,319.7804676,106
SUNW,320.0187277,216
YHOO,318.8747071,476
CSCO,319.7332229,274
DELL,320.8640645,266
GOOG,321.2553791,170
MSFT,320.1425353,189
ORCL,318.3334434,487
SUNW,318.6510573,213
YHOO,318.6267912,242
CSCO,317.8045386,486
DELL,318.4520581,466
GOOG,319.5717747,164
MSFT,322.1506545,327
ORCL,320.984119,287
SUNW,321.7562263,393
YHOO,321.5351068,491
CSCO,320.5931787,164
DELL,318.9670825,381
GOOG,318.2423363,108
MSFT,318.9600766,467
ORCL,318.8040881,388
SUNW,320.6974645,261
YHOO,322.0168118,246
CSCO,320.9740759,248
DELL,321.1553074,440
GOOG,321.9035524,337
MSFT,322.9038692,489
ORCL,324.2199451,418
SUNW,323.9184327,272
YHOO,325.5451323,316
CSCO,325.5530964,482
DELL,325.6563741,459
GOOG,326.034957,288
MSFT,325.3557408,458
ORCL,324.8239579,142
SUNW,324.7521607,385
YHOO,325.3662692,186
CSCO,326.802133,301
DELL,325.0936241,198
GOOG,325.8559011,373
MSFT,324.4421676,217
ORCL,324.453036,472
SUNW,325.9277507,337
YHOO,327.2654341,400
CSCO,325.737147,298
DELL,327.6371524,224
GOOG,329.2794623,120
MSFT,329.617609,421
ORCL,330.7609993,211
SUNW,331.0149645,277
YHOO,330.7563126,126
CSCO,331.4622746,329
DELL,330.9055021,158
GOOG,330.7353709,298
MSFT,331.3256722,284
ORCL,332.9838523,193
SUNW,333.1446733,465
YHOO,333.4250276,419
CSCO,333.9266365,368
DELL,334.1581574,276
GOOG,332.286158,190
MSFT,332.448575,256
ORCL,333.0082363,473
SUNW,334.0741819,353
YHOO,334.7693696,441
CSCO,334.3050755,110
DELL,335.9468657,215
GOOG,334.929531,349
MSFT,336.3853672,489
ORCL,335.7240665,192
SUNW,336.337138,367
YHOO,335.4416227,264
CSCO,335.4557566,141
DELL,336.3282496,476
GOOG,335.2633832,497
MSFT,334.795164,208
ORCL,334.631833,255
SUNW,333.0092257,464
YHOO,333.5283959,474
CSCO,333.4146157,389
DELL,334.3940603,362
GOOG,336.9276743,427
MSFT,338.3663024,482
ORCL,336.5938464,122
SUNW,336.4258,106
YHOO,336.8028336,307
CSCO,338.8082069,190
DELL,338.2725806,253
GOOG,337.5012396,441
MSFT,338.9145714,250
ORCL,339.4116715,253
SUNW,337.4684141,142
YHOO,338.0703199,382
CSCO,337.2024482,106
DELL,337.4737488,249
GOOG,335.948324,411
MSFT,339.3777938,442
ORCL,339.9586504,123
SUNW,340.6101021,175
YHOO,339.7218253,116
CSCO,340.2639358,301
DELL,340.651166,369
GOOG,341.3544142,125
MSFT,338.5966697,217
ORCL,337.7557027,497
SUNW,337.3680681,428
YHOO,338.5947741,289
CSCO,339.1736518,174
DELL,339.1492895,473
GOOG,339.178892,138
MSFT,338.9735656,238
ORCL,338.2572601,452
SUNW,339.0021134,465
YHOO,339.0395838,484
CSCO,339.5576177,122
DELL,341.3305331,192
GOOG,340.5194257,222
MSFT,340.3801204,110
ORCL,338.7134076,123
SUNW,338.0185198,381
YHOO,337.2991122,394
CSCO,337.2600555,376
DELL,338.2372096,330
GOOG,339.2255645,461
MSFT,340.244115,446
ORCL,339.8855049,174
SUNW,340.567065,220
YHOO,342.6268941,111
CSCO,342.8339782,381
DELL,342.0295569,279
GOOG,341.0137842,479
MSFT,340.6011068,279
ORCL,340.6669434,437
SUNW,341.3156577,450
YHOO,341.2798719,251
CSCO,339.8249663,429
DELL,341.3376787,500
GOOG,342.1406518,180
MSFT,341.311,171
ORCL,340.8225562,492
SUNW,342.0162795,409
YHOO,341.7627783,140
CSCO,342.0089336,420
DELL,342.7299338,370
GOOG,340.4073181,380
MSFT,340.0430526,186
ORCL,339.6783567,424
SUNW,339.311216,497
YHOO,337.8418403,361
CSCO,339.2758386,265
DELL,339.7540587,229
GOOG,340.9620843,105
MSFT,341.027011,129
ORCL,341.2209609,113
SUNW,341.4791039,316
YHOO,342.7678253,327
CSCO,343.2930993,400
DELL,344.1981567,409
GOOG,345.4627864,122
MSFT,346.9794411,416
ORCL,346.6284842,377
SUNW,346.3426559,356
YHOO,345.0955247,395
CSCO,343.2697993,147
DELL,343.4031827,167
GOOG,340.9769237,137
MSFT,341.5369872,165
ORCL,341.42335,112
SUNW,340.950438,115
YHOO,340.835007,135
CSCO,341.0603956,470
DELL,339.565736,375
GOOG,338.7065231,299
MSFT,337.1626799,214
ORCL,336.8271161,373
SUNW,335.7786161,483
YHOO,334.4270178,332
CSCO,335.9785586,104
DELL,333.9012357,279
GOOG,334.9453222,147
MSFT,335.1892973,150
ORCL,334.3179455,484
SUNW,335.2689625,280
YHOO,334.9729784,332
CSCO,333.0931414,309
DELL,332.4799227,431
GOOG,332.1825999,465
MSFT,331.4594189,349
ORCL,332.6617541,116
SUNW,333.7088664,148
YHOO,332.9688788,181
CSCO,333.4886553,489
DELL,333.9395766,375
GOOG,333.3794975,334
MSFT,333.3385149,136
ORCL,332.621468,337
SUNW,332.051175,180
YHOO,333.3341948,281
CSCO,332.9739735,229
DELL,335.3974933,342
GOOG,335.1416958,193
MSFT,335.7722648,375
ORCL,335.5589971,244
SUNW,336.1830562,364
YHOO,337.2818535,439
CSCO,337.7851209,148
DELL,336.4993078,415
GOOG,337.7592615,288
MSFT,337.6485066,163
ORCL,337.1990061,100
SUNW,335.3247438,478
YHOO,338.0163106,236
CSCO,337.3745779,208
DELL,335.9381918,150
GOOG,335.6118925,223
MSFT,335.2861722,446
ORCL,337.1750115,425
SUNW,336.8411541,133
YHOO,336.5578784,278
CSCO,337.8425287,407
DELL,337.0877795,464
GOOG,337.9922143,355
MSFT,336.3680444,389
ORCL,337.4092766,126
SUNW,336.3984487,450
YHOO,337.5071246,298
CSCO,338.3756356,288
DELL,337.2931058,257
GOOG,337.1581464,452
MSFT,337.2677444,450
ORCL,338.2203879,138
SUNW,338.5700464,208
YHOO,339.1324934,291
CSCO,339.3347259,293
DELL,339.1314427,239
GOOG,339.1043208,346
MSFT,338.4853529,182
ORCL,339.3613838,267
SUNW,337.8421308,152
YHOO,336.6967714,309
CSCO,336.8291126,283
DELL,336.6884865,286
GOOG,337.1521653,189
MSFT,338.3614461,382
ORCL,338.4533531,255
SUNW,339.1908298,133
YHOO,337.2334959,425
CSCO,336.6032899,302
DELL,335.8458288,483
GOOG,336.273448,135
MSFT,337.4255923,111
ORCL,337.5646884,317
SUNW,338.4201512,150
YHOO,340.2737486,366
CSCO,339.621783,269
DELL,338.571999,273
GOOG,339.6447656,412
MSFT,339.7186546,445
ORCL,341.0385286,150
SUNW,341.1458203,493
YHOO,342.0368354,205
CSCO,343.2238158,196
DELL,341.9807415,217
GOOG,343.7366438,260
MSFT,344.3071036,202
ORCL,342.8995001,325
SUNW,342.2272931,349
YHOO,342.9332907,456
CSCO,343.6084058,222
DELL,343.2040921,429
GOOG,343.7986372,496
MSFT,343.2734508,471
ORCL,344.3860143,324
SUNW,344.8758308,470
YHOO,344.6113259,348
CSCO,344.3960566,161
DELL,346.3270011,133
GOOG,346.9218126,309
MSFT,347.0041413,420
ORCL,346.9082627,333
SUNW,347.6122606,372
YHOO,349.3404548,248
CSCO,347.9693619,482
DELL,347.2331021,191
GOOG,345.7335135,255
MSFT,345.9313607,328
ORCL,345.8690239,353
SUNW,347.1571759,455
YHOO,345.7428661,301
CSCO,345.4136867,389
DELL,344.1898518,164
GOOG,345.039422,496
MSFT,345.8808838,375
ORCL,345.6170639,425
SUNW,345.2052497,418
YHOO,345.3525472,460
CSCO,345.6580406,383
DELL,344.9218575,175
GOOG,345.2422564,368
MSFT,343.324918,496
ORCL,343.9886484,186
SUNW,344.660155,309
YHOO,344.0961962,190
CSCO,343.6362102,177
DELL,345.0773628,289
GOOG,343.7002029,121
MSFT,342.8292322,335
ORCL,341.8768158,247
SUNW,341.985221,113
YHOO,341.0521608,378
CSCO,340.7277987,152
DELL,338.3373197,142
GOOG,340.1381459,147
MSFT,340.9922651,454
ORCL,341.096023,281
SUNW,341.1788244,499
YHOO,340.8324309,474
CSCO,342.7698386,148
DELL,342.3172343,149
GOOG,342.2034443,294
MSFT,343.3549617,196
ORCL,342.8136828,165
SUNW,343.3037518,444
YHOO,343.3887952,369
CSCO,343.2164932,176
DELL,342.8804129,460
GOOG,342.276308,214
MSFT,343.6173991,227
ORCL,344.2645202,481
SUNW,345.2418104,348
YHOO,342.7611594,457
CSCO,342.5090858,245
DELL,342.8101817,321
GOOG,342.1073843,201
MSFT,344.0043533,422
ORCL,343.971022,478
SUNW,345.561499,205
YHOO,346.9661274,418
CSCO,348.1849152,361
DELL,345.6943783,442
GOOG,346.9003647,118
MSFT,345.7557366,382
ORCL,346.1059692,121
SUNW,346.8926727,403
YHOO,346.3704288,402
CSCO,346.5328185,290
DELL,346.0820273,276
GOOG,345.1844322,228
MSFT,346.2944446,256
ORCL,347.5388785,128
SUNW,348.1483978,207
YHOO,347.208764,338
CSCO,348.9779948,113
DELL,346.8481589,134
GOOG,347.7196514,219
MSFT,350.1132681,350
ORCL,352.4759406,164
SUNW,350.7687278,415
YHOO,349.3182757,196
CSCO,349.5187106,191
DELL,348.5075247,356
GOOG,349.4610742,183
MSFT,350.0630588,495
ORCL,348.2829215,266
SUNW,348.6150263,490
YHOO,348.3863734,304
CSCO,348.5312574,352
DELL,346.7727253,349
GOOG,345.0270897,279
MSFT,344.3503155,405
ORCL,343.840982,351
SUNW,346.3450152,217
YHOO,345.3345682,229
CSCO,346.5033474,119
DELL,345.7570893,433
GOOG,346.1638565,461
MSFT,346.2212514,350
ORCL,347.2903211,325
SUNW,347.6623789,323
YHOO,348.3409457,347
CSCO,347.7927445,445
DELL,347.5584419,112
GOOG,347.8429372,301
MSFT,347.0353802,184
ORCL,348.3583132,407
SUNW,347.9903403,189
YHOO,347.3442533,158
CSCO,346.0370154,401
DELL,345.084404,202
GOOG,344.7478679,455
MSFT,344.3460571,168
ORCL,343.1740979,438
SUNW,344.0108811,417
YHOO,344.348086,376
CSCO,344.8740523,342
